SEED.ID,clan,family,Rep,DTF,Height
GMS_MN2025_111015,CSM-63,PI656082,4,70,312
GMS_MN2025_111016,IRAT204,PI656081,1,53,146
GMS_MN2025_111016,IRAT204,PI656081,2,53,177
GMS_MN2025_111016,IRAT204,PI656081,3,53,184
GMS_MN2025_111016,IRAT204,PI656081,4,53,146
GMS_MN2025_111021,IRAT204,PI656058,1,56,149
GMS_MN2025_111021,IRAT204,PI656058,2,56,166
GMS_MN2025_111021,IRAT204,PI656058,3,56,173
GMS_MN2025_111021,IRAT204,PI656058,4,56,141
GMS_MN2025_111022,IRAT204,PI656026,1,59,160
GMS_MN2025_111022,IRAT204,PI656026,2,59,156
GMS_MN2025_111022,IRAT204,PI656026,3,59,138
GMS_MN2025_111022,IRAT204,PI656026,4,59,147
GMS_MN2025_111024,IRAT204,PI533866,1,53,129
GMS_MN2025_111024,IRAT204,PI533866,2,53,111
GMS_MN2025_111024,IRAT204,PI533866,3,53,182
GMS_MN2025_111024,IRAT204,PI533866,4,53,185
GMS_MN2025_111025,Mota Maradi,PI656005,1,59,320
GMS_MN2025_111025,Mota Maradi,PI656005,2,59,257
GMS_MN2025_111025,Mota Maradi,PI656005,3,59,312
GMS_MN2025_111025,Mota Maradi,PI656005,4,59,335
GMS_MN2025_111027,IRAT204,PI656102,1,53,270
GMS_MN2025_111027,IRAT204,PI656102,2,53,312
GMS_MN2025_111027,IRAT204,PI656102,3,53,330
GMS_MN2025_111027,IRAT204,PI656102,4,53,295
GMS_MN2025_111028,Mota Maradi,PI576387,1,59,260
GMS_MN2025_111028,Mota Maradi,PI576387,2,59,261
GMS_MN2025_111028,Mota Maradi,PI576387,3,59,272
GMS_MN2025_111028,Mota Maradi,PI576387,4,59,265
GMS_MN2025_111029,Mota Maradi,PI656098,1,53,338
GMS_MN2025_111029,Mota Maradi,PI656098,2,53,327
GMS_MN2025_111029,Mota Maradi,PI656098,3,53,275
GMS_MN2025_111029,Mota Maradi,PI656098,4,53,287
GMS_MN2025_111033,Mota Maradi,PI597950,1,53,260
GMS_MN2025_111033,Mota Maradi,PI597950,2,53,238
GMS_MN2025_111033,Mota Maradi,PI597950,3,53,246
GMS_MN2025_111033,Mota Maradi,PI597950,4,53,250
GMS_MN2025_111037,Mota Maradi,PI576387,1,56,275
GMS_MN2025_111037,Mota Maradi,PI576387,2,56,287
GMS_MN2025_111037,Mota Maradi,PI576387,3,56,270
GMS_MN2025_111037,Mota Maradi,PI576387,4,56,268
GMS_MN2025_111038,IRAT204,PI533987,1,53,130
GMS_MN2025_111038,IRAT204,PI533987,2,53,168
GMS_MN2025_111038,IRAT204,PI533987,3,53,131
GMS_MN2025_111038,IRAT204,PI533987,4,53,162
GMS_MN2025_112037,Mota Maradi,PI533788,1,56,236
GMS_MN2025_112037,Mota Maradi,PI533788,2,56,262
GMS_MN2025_112037,Mota Maradi,PI533788,3,56,239
GMS_MN2025_112037,Mota Maradi,PI533788,4,56,255
GMS_MN2025_112036,IRAT204,PI656094,1,59,165
GMS_MN2025_112036,IRAT204,PI656094,2,59,170
GMS_MN2025_112036,IRAT204,PI656094,3,59,106
GMS_MN2025_112036,IRAT204,PI656094,4,59,110
GMS_MN2025_112035,IRAT204,PI656071,1,53,154
GMS_MN2025_112035,IRAT204,PI656071,2,53,157
GMS_MN2025_112035,IRAT204,PI656071,3,53,122
GMS_MN2025_112035,IRAT204,PI656071,4,53,138
GMS_MN2025_112034,Mota Maradi,PI576387,1,56,281
GMS_MN2025_112034,Mota Maradi,PI576387,2,56,262
GMS_MN2025_112034,Mota Maradi,PI576387,3,56,247
GMS_MN2025_112034,Mota Maradi,PI576387,4,56,219
GMS_MN2025_112033,IRAT204,PI533961,1,53,147
GMS_MN2025_112033,IRAT204,PI533961,2,53,145
GMS_MN2025_112033,IRAT204,PI533961,3,53,129
GMS_MN2025_112033,IRAT204,PI533961,4,53,118
GMS_MN2025_112032,IRAT204,PI656071,1,59,240
GMS_MN2025_112032,IRAT204,PI656071,2,59,215
GMS_MN2025_112032,IRAT204,PI656071,3,59,216
GMS_MN2025_112032,IRAT204,PI656071,4,59,212
GMS_MN2025_112029,CSM-63,PI533924,1,82,371
GMS_MN2025_112029,CSM-63,PI533924,2,82,395
GMS_MN2025_112029,CSM-63,PI533924,3,82,380
GMS_MN2025_112029,CSM-63,PI533924,4,82,341
GMS_MN2025_112026,Mota Maradi,PI576387,1,61,267
GMS_MN2025_112026,Mota Maradi,PI576387,2,61,296
GMS_MN2025_112026,Mota Maradi,PI576387,3,61,301
GMS_MN2025_112026,Mota Maradi,PI576387,4,61,287
GMS_MN2025_112025,Mota Maradi,PI656005,1,53,297
GMS_MN2025_112025,Mota Maradi,PI656005,2,53,261
GMS_MN2025_112025,Mota Maradi,PI656005,3,53,292
GMS_MN2025_112025,Mota Maradi,PI656005,4,53,268
GMS_MN2025_112024,IRAT204,PI533957,1,53,154
GMS_MN2025_112024,IRAT204,PI533957,2,53,152
GMS_MN2025_112024,IRAT204,PI533957,3,53,162
GMS_MN2025_112024,IRAT204,PI533957,4,53,156
GMS_MN2025_112023,Macia,PI533936,1,56,216
GMS_MN2025_112023,Macia,PI533936,2,56,223
GMS_MN2025_112023,Macia,PI533936,3,56,201
GMS_MN2025_112023,Macia,PI533936,4,56,250
GMS_MN2025_112019,Mota Maradi,PI597950,1,53,255
GMS_MN2025_112019,Mota Maradi,PI597950,2,53,243
GMS_MN2025_112019,Mota Maradi,PI597950,3,53,260
GMS_MN2025_112019,Mota Maradi,PI597950,4,53,246
GMS_MN2025_112018,IRAT204,PI576435,1,53,124
GMS_MN2025_112018,IRAT204,PI576435,2,53,141
GMS_MN2025_112018,IRAT204,PI576435,3,53,138
GMS_MN2025_112018,IRAT204,PI576435,4,53,141
GMS_MN2025_112017,CSM-63,PI595739,1,70,258
GMS_MN2025_112017,CSM-63,PI595739,2,70,240
GMS_MN2025_112017,CSM-63,PI595739,3,70,238
GMS_MN2025_112017,CSM-63,PI595739,4,70,225
GMS_MN2025_112014,IRAT204,PI655993,1,56,148
GMS_MN2025_112014,IRAT204,PI655993,2,56,141
GMS_MN2025_112014,IRAT204,PI655993,3,56,114
GMS_MN2025_112014,IRAT204,PI655993,4,56,113
GMS_MN2025_112013,IRAT204,PI656026,1,66,148
GMS_MN2025_112013,IRAT204,PI656026,2,66,122
GMS_MN2025_112013,IRAT204,PI656026,3,66,125
GMS_MN2025_112013,IRAT204,PI656026,4,66,146
GMS_MN2025_112010,CSM-63,PI534108,1,70,355
GMS_MN2025_112010,CSM-63,PI534108,2,70,374
GMS_MN2025_112010,CSM-63,PI534108,3,70,364
GMS_MN2025_112010,CSM-63,PI534108,4,70,394
GMS_MN2025_112009,IRAT204,PI656098,1,66,211
GMS_MN2025_112009,IRAT204,PI656098,2,66,224
GMS_MN2025_112009,IRAT204,PI656098,3,66,253
GMS_MN2025_112009,IRAT204,PI656098,4,66,240
GMS_MN2025_112008,Mota Maradi,PI597967,1,59,246
GMS_MN2025_112008,Mota Maradi,PI597967,2,59,251
GMS_MN2025_112008,Mota Maradi,PI597967,3,59,244
GMS_MN2025_112008,Mota Maradi,PI597967,4,59,237
GMS_MN2025_112007,CSM-63,PI595739,1,56,272
GMS_MN2025_112007,CSM-63,PI595739,2,56,303
GMS_MN2025_112007,CSM-63,PI595739,3,56,295
GMS_MN2025_112007,CSM-63,PI595739,4,56,300
GMS_MN2025_113006,IRAT204,PI576387,1,63,184
GMS_MN2025_113006,IRAT204,PI576387,2,63,251
GMS_MN2025_113006,IRAT204,PI576387,3,63,254
GMS_MN2025_113006,IRAT204,PI576387,4,63,240
GMS_MN2025_113008,IRAT204,PI656093,1,61,161
GMS_MN2025_113008,IRAT204,PI656093,2,61,190
GMS_MN2025_113008,IRAT204,PI656093,3,61,285
GMS_MN2025_113008,IRAT204,PI656093,4,61,301
GMS_MN2025_113009,IRAT204,PI533996,1,62,132
GMS_MN2025_113009,IRAT204,PI533996,2,62,129
GMS_MN2025_113009,IRAT204,PI533996,3,62,134
GMS_MN2025_113009,IRAT204,PI533996,4,62,139
GMS_MN2025_113010,Mota Maradi,PI607931,1,55,211
GMS_MN2025_113010,Mota Maradi,PI607931,2,55,243
GMS_MN2025_113010,Mota Maradi,PI607931,3,55,259
GMS_MN2025_113010,Mota Maradi,PI607931,4,55,271
GMS_MN2025_113012,IRAT204,PI656098,1,73,209
GMS_MN2025_113012,IRAT204,PI656098,2,73,214
GMS_MN2025_113012,IRAT204,PI656098,3,73,240
GMS_MN2025_113012,IRAT204,PI656098,4,73,212
GMS_MN2025_113013,Mota Maradi,PI576387,1,66,256
GMS_MN2025_113013,Mota Maradi,PI576387,2,66,278
GMS_MN2025_113013,Mota Maradi,PI576387,3,66,291
GMS_MN2025_113013,Mota Maradi,PI576387,4,66,236
GMS_MN2025_113014,IRAT204,PI656019,1,56,209
GMS_MN2025_113014,IRAT204,PI656019,2,56,218
GMS_MN2025_113014,IRAT204,PI656019,3,56,234
GMS_MN2025_113014,IRAT204,PI656019,4,56,221
GMS_MN2025_113017,Mota Maradi,PI656005,1,70,330
GMS_MN2025_113017,Mota Maradi,PI656005,2,70,291
GMS_MN2025_113017,Mota Maradi,PI656005,3,70,308
GMS_MN2025_113017,Mota Maradi,PI656005,4,70,329
GMS_MN2025_113018,Macia,PI24969,1,66,293
GMS_MN2025_113018,Macia,PI24969,2,66,312
GMS_MN2025_113018,Macia,PI24969,3,66,349
GMS_MN2025_113018,Macia,PI24969,4,66,310
GMS_MN2025_113019,IRAT204,PI656102,1,50,186
GMS_MN2025_113019,IRAT204,PI656102,2,50,200
GMS_MN2025_113019,IRAT204,PI656102,3,50,180
GMS_MN2025_113019,IRAT204,PI656102,4,50,172
GMS_MN2025_113028,IRAT204,PI655976,1,53,145
GMS_MN2025_113028,IRAT204,PI655976,2,53,160
GMS_MN2025_113028,IRAT204,PI655976,3,53,173
GMS_MN2025_113028,IRAT204,PI655976,4,53,146
GMS_MN2025_113029,Mota Maradi,PI533788,1,53,265
GMS_MN2025_113029,Mota Maradi,PI533788,2,53,258
GMS_MN2025_113029,Mota Maradi,PI533788,3,53,271
GMS_MN2025_113029,Mota Maradi,PI533788,4,53,222
GMS_MN2025_113030,IRAT204,PI533965,1,53,253
GMS_MN2025_113030,IRAT204,PI533965,2,53,248
GMS_MN2025_113030,IRAT204,PI533965,3,53,233
GMS_MN2025_113030,IRAT204,PI533965,4,53,262
GMS_MN2025_113031,IRAT204,PI533961,1,53,179
GMS_MN2025_113031,IRAT204,PI533961,2,53,166
GMS_MN2025_113031,IRAT204,PI533961,3,53,169
GMS_MN2025_113031,IRAT204,PI533961,4,53,144
GMS_MN2025_113032,Macia,PI24969,1,66,98
GMS_MN2025_113032,Macia,PI24969,2,66,91
GMS_MN2025_113032,Macia,PI24969,3,66,91
GMS_MN2025_113032,Macia,PI24969,4,66,81
GMS_MN2025_113034,IRAT204,PI656073,1,53,290
GMS_MN2025_113034,IRAT204,PI656073,2,53,335
GMS_MN2025_113034,IRAT204,PI656073,3,53,300
GMS_MN2025_113034,IRAT204,PI656073,4,53,274
GMS_MN2025_113036,IRAT204,PI655976,1,56,108
GMS_MN2025_113036,IRAT204,PI655976,2,56,116
GMS_MN2025_113036,IRAT204,PI655976,3,56,111
GMS_MN2025_113036,IRAT204,PI655976,4,56,100
GMS_MN2025_113039,CSM-63,PI595739,1,66,361
GMS_MN2025_113039,CSM-63,PI595739,2,66,342
GMS_MN2025_113039,CSM-63,PI595739,3,66,354
GMS_MN2025_113039,CSM-63,PI595739,4,66,319
GMS_MN2025_113040,CSM-63,PI595739,1,53,362
GMS_MN2025_113040,CSM-63,PI595739,2,53,385
GMS_MN2025_113040,CSM-63,PI595739,3,53,351
GMS_MN2025_113040,CSM-63,PI595739,4,53,311
GMS_MN2025_113041,IRAT204,PI655976,1,55,135
GMS_MN2025_113041,IRAT204,PI655976,2,55,159
GMS_MN2025_113041,IRAT204,PI655976,3,55,144
GMS_MN2025_113041,IRAT204,PI655976,4,55,127
GMS_MN2025_114037,Mota Maradi,PI576387,1,53,309
GMS_MN2025_114037,Mota Maradi,PI576387,2,53,297
GMS_MN2025_114037,Mota Maradi,PI576387,3,53,300
GMS_MN2025_114037,Mota Maradi,PI576387,4,53,278
GMS_MN2025_114031,Mota Maradi,PI576387,1,61,228
GMS_MN2025_114031,Mota Maradi,PI576387,2,61,229
GMS_MN2025_114031,Mota Maradi,PI576387,3,61,193
GMS_MN2025_114031,Mota Maradi,PI576387,4,61,177
GMS_MN2025_114030,IRAT204,PI656058,1,53,125
GMS_MN2025_114030,IRAT204,PI656058,2,53,125
GMS_MN2025_114030,IRAT204,PI656058,3,53,123
GMS_MN2025_114030,IRAT204,PI656058,4,53,121
GMS_MN2025_114029,Mota Maradi,PI576387,1,66,389
GMS_MN2025_114029,Mota Maradi,PI576387,2,66,390
GMS_MN2025_114029,Mota Maradi,PI576387,3,66,395
GMS_MN2025_114029,Mota Maradi,PI576387,4,66,392
GMS_MN2025_114028,CSM-63,PI534127,1,73,401
GMS_MN2025_114028,CSM-63,PI534127,2,73,405
GMS_MN2025_114028,CSM-63,PI534127,3,73,390
GMS_MN2025_114028,CSM-63,PI534127,4,73,407
GMS_MN2025_114025,IRAT204,PI656026,1,61,145
GMS_MN2025_114025,IRAT204,PI656026,2,61,147
GMS_MN2025_114025,IRAT204,PI656026,3,61,142
GMS_MN2025_114025,IRAT204,PI656026,4,61,135
GMS_MN2025_114024,IRAT204,PI576333,1,56,208
GMS_MN2025_114024,IRAT204,PI576333,2,56,182
GMS_MN2025_114024,IRAT204,PI576333,3,56,184
GMS_MN2025_114024,IRAT204,PI576333,4,56,179
GMS_MN2025_114022,CSM-63,PI595739,1,70,400
GMS_MN2025_114022,CSM-63,PI595739,2,70,391
GMS_MN2025_114022,CSM-63,PI595739,3,70,393
GMS_MN2025_114022,CSM-63,PI595739,4,70,364
GMS_MN2025_114021,IRAT204,PI656073,1,53,302
GMS_MN2025_114021,IRAT204,PI656073,2,53,307
GMS_MN2025_114021,IRAT204,PI656073,3,53,315
GMS_MN2025_114021,IRAT204,PI656073,4,53,297
GMS_MN2025_114015,Mota Maradi,PI656005,1,61,262
GMS_MN2025_114015,Mota Maradi,PI656005,2,61,237
GMS_MN2025_114015,Mota Maradi,PI656005,3,61,239
GMS_MN2025_114015,Mota Maradi,PI656005,4,61,264
GMS_MN2025_114014,Mota Maradi,PI533788,1,53,263
GMS_MN2025_114014,Mota Maradi,PI533788,2,53,255
GMS_MN2025_114014,Mota Maradi,PI533788,3,53,232
GMS_MN2025_114014,Mota Maradi,PI533788,4,53,260
GMS_MN2025_114013,CSM-63,PI595739,1,66,277
GMS_MN2025_114013,CSM-63,PI595739,2,66,261
GMS_MN2025_114013,CSM-63,PI595739,3,66,257
GMS_MN2025_114013,CSM-63,PI595739,4,66,286
GMS_MN2025_114012,IRAT204,PI655975,1,53,121
GMS_MN2025_114012,IRAT204,PI655975,2,53,112
GMS_MN2025_114012,IRAT204,PI655975,3,53,150
GMS_MN2025_114012,IRAT204,PI655975,4,53,141
GMS_MN2025_114011,Mota Maradi,PI656098,1,56,339
GMS_MN2025_114011,Mota Maradi,PI656098,2,56,343
GMS_MN2025_114011,Mota Maradi,PI656098,3,56,264
GMS_MN2025_114011,Mota Maradi,PI656098,4,56,272
GMS_MN2025_114006,IRAT204,PI656058,1,70,153
GMS_MN2025_114006,IRAT204,PI656058,2,70,152
GMS_MN2025_114006,IRAT204,PI656058,3,70,143
GMS_MN2025_114006,IRAT204,PI656058,4,70,130
GMS_MN2025_115008,Mota Maradi,PI597945,1,56,290
GMS_MN2025_115008,Mota Maradi,PI597945,2,56,274
GMS_MN2025_115008,Mota Maradi,PI597945,3,56,254
GMS_MN2025_115008,Mota Maradi,PI597945,4,56,238
GMS_MN2025_115010,Mota Maradi,PI656005,1,50,96
GMS_MN2025_115010,Mota Maradi,PI656005,2,50,105
GMS_MN2025_115010,Mota Maradi,PI656005,3,50,104
GMS_MN2025_115010,Mota Maradi,PI656005,4,50,87
GMS_MN2025_115016,Mota Maradi,PI607931,1,56,282
GMS_MN2025_115016,Mota Maradi,PI607931,2,56,284
GMS_MN2025_115016,Mota Maradi,PI607931,3,56,315
GMS_MN2025_115016,Mota Maradi,PI607931,4,56,309
GMS_MN2025_115018,IRAT204,PI533961,1,50,170
GMS_MN2025_115018,IRAT204,PI533961,2,50,166
GMS_MN2025_115018,IRAT204,PI533961,3,50,144
GMS_MN2025_115018,IRAT204,PI533961,4,50,151
GMS_MN2025_115020,CSM-63,PI595739,1,59,303
GMS_MN2025_115020,CSM-63,PI595739,2,59,298
GMS_MN2025_115020,CSM-63,PI595739,3,59,291
GMS_MN2025_115020,CSM-63,PI595739,4,59,304
GMS_MN2025_115022,CSM-63,PI595739,1,66,344
GMS_MN2025_115022,CSM-63,PI595739,2,66,325
GMS_MN2025_115022,CSM-63,PI595739,3,66,305
GMS_MN2025_115022,CSM-63,PI595739,4,66,295
GMS_MN2025_115023,IRAT204,PI576359,1,63,138
GMS_MN2025_115023,IRAT204,PI576359,2,63,144
GMS_MN2025_115023,IRAT204,PI576359,3,63,183
GMS_MN2025_115023,IRAT204,PI576359,4,63,165
GMS_MN2025_115024,Mota Maradi,PI597945,1,63,368
GMS_MN2025_115024,Mota Maradi,PI597945,2,63,354
GMS_MN2025_115024,Mota Maradi,PI597945,3,63,339
GMS_MN2025_115024,Mota Maradi,PI597945,4,63,360
GMS_MN2025_115025,CSM-63,PI595739,1,79,395
GMS_MN2025_115025,CSM-63,PI595739,2,79,388
GMS_MN2025_115025,CSM-63,PI595739,3,79,385
GMS_MN2025_115025,CSM-63,PI595739,4,79,360
GMS_MN2025_115030,IRAT204,PI595720,1,53,170
GMS_MN2025_115030,IRAT204,PI595720,2,53,160
GMS_MN2025_115030,IRAT204,PI595720,3,53,180
GMS_MN2025_115030,IRAT204,PI595720,4,53,179
GMS_MN2025_115031,IRAT204,PI656085,1,56,254
GMS_MN2025_115031,IRAT204,PI656085,2,56,263
GMS_MN2025_115031,IRAT204,PI656085,3,56,276
GMS_MN2025_115031,IRAT204,PI656085,4,56,234
GMS_MN2025_115032,Macia,PI24969,1,53,265
GMS_MN2025_115032,Macia,PI24969,2,53,277
GMS_MN2025_115032,Macia,PI24969,3,53,262
GMS_MN2025_115032,Macia,PI24969,4,53,257
GMS_MN2025_115035,IRAT204,PI656094,1,56,207
GMS_MN2025_115035,IRAT204,PI656094,2,56,224
GMS_MN2025_115035,IRAT204,PI656094,3,56,225
GMS_MN2025_115035,IRAT204,PI656094,4,56,201
GMS_MN2025_115038,CSM-63,PI576401,1,61,374
GMS_MN2025_115038,CSM-63,PI576401,2,61,360
GMS_MN2025_115038,CSM-63,PI576401,3,61,351
GMS_MN2025_115038,CSM-63,PI576401,4,61,336
GMS_MN2025_115039,Macia,PI24969,1,56,261
GMS_MN2025_115039,Macia,PI24969,2,56,302
GMS_MN2025_115039,Macia,PI24969,3,56,288
GMS_MN2025_115039,Macia,PI24969,4,56,295
GMS_MN2025_115040,IRAT204,PI533961,1,53,154
GMS_MN2025_115040,IRAT204,PI533961,2,53,151
GMS_MN2025_115040,IRAT204,PI533961,3,53,135
GMS_MN2025_115040,IRAT204,PI533961,4,53,137
GMS_MN2025_116042,Mota Maradi,PI533937,1,53,254
GMS_MN2025_116042,Mota Maradi,PI533937,2,53,241
GMS_MN2025_116042,Mota Maradi,PI533937,3,53,253
GMS_MN2025_116042,Mota Maradi,PI533937,4,53,249
GMS_MN2025_116036,IRAT204,PI641836,1,53,196
GMS_MN2025_116036,IRAT204,PI641836,2,53,221
GMS_MN2025_116036,IRAT204,PI641836,3,53,181
GMS_MN2025_116036,IRAT204,PI641836,4,53,182
GMS_MN2025_116034,Mota Maradi,PI576387,1,66,271
GMS_MN2025_116034,Mota Maradi,PI576387,2,66,291
GMS_MN2025_116034,Mota Maradi,PI576387,3,66,292
GMS_MN2025_116034,Mota Maradi,PI576387,4,66,295
GMS_MN2025_116029,Mota Maradi,PI576387,1,63,301
GMS_MN2025_116029,Mota Maradi,PI576387,2,63,318
GMS_MN2025_116029,Mota Maradi,PI576387,3,63,310
GMS_MN2025_116029,Mota Maradi,PI576387,4,63,305
GMS_MN2025_116028,Mota Maradi,PI576387,1,59,295
GMS_MN2025_116028,Mota Maradi,PI576387,2,59,264
GMS_MN2025_116028,Mota Maradi,PI576387,3,59,289
GMS_MN2025_116028,Mota Maradi,PI576387,4,59,296
GMS_MN2025_116027,IRAT204,PI656080,1,50,284
GMS_MN2025_116027,IRAT204,PI656080,2,50,227
GMS_MN2025_116027,IRAT204,PI656080,3,50,259
GMS_MN2025_116027,IRAT204,PI656080,4,50,248
GMS_MN2025_116026,IRAT204,PI597980,1,53,159
GMS_MN2025_116026,IRAT204,PI597980,2,53,181
GMS_MN2025_116026,IRAT204,PI597980,3,53,152
GMS_MN2025_116026,IRAT204,PI597980,4,53,166
GMS_MN2025_116023,IRAT204,PI576435,1,56,166
GMS_MN2025_116023,IRAT204,PI576435,2,56,144
GMS_MN2025_116023,IRAT204,PI576435,3,56,147
GMS_MN2025_116023,IRAT204,PI576435,4,56,137
GMS_MN2025_116022,IRAT204,PI533996,1,53,146
GMS_MN2025_116022,IRAT204,PI533996,2,53,148
GMS_MN2025_116022,IRAT204,PI533996,3,53,140
GMS_MN2025_116022,IRAT204,PI533996,4,53,139
GMS_MN2025_116019,IRAT204,PI655975,1,59,206
GMS_MN2025_116019,IRAT204,PI655975,2,59,209
GMS_MN2025_116019,IRAT204,PI655975,3,59,229
GMS_MN2025_116019,IRAT204,PI655975,4,59,196
GMS_MN2025_116017,IRAT204,PI653617,1,65,223
GMS_MN2025_116017,IRAT204,PI653617,2,65,232
GMS_MN2025_116017,IRAT204,PI653617,3,65,113
GMS_MN2025_116017,IRAT204,PI653617,4,65,132
GMS_MN2025_116015,CSM-63,PI655995,1,70,272
GMS_MN2025_116015,CSM-63,PI655995,2,70,275
GMS_MN2025_116015,CSM-63,PI655995,3,70,301
GMS_MN2025_116015,CSM-63,PI655995,4,70,297
GMS_MN2025_116013,CSM-63,PI656082,1,70,342
GMS_MN2025_116013,CSM-63,PI656082,2,70,332
GMS_MN2025_116013,CSM-63,PI656082,3,70,304
GMS_MN2025_116013,CSM-63,PI656082,4,70,325
GMS_MN2025_116009,IRAT204,PI576337,1,53,146
GMS_MN2025_116009,IRAT204,PI576337,2,53,161
GMS_MN2025_116009,IRAT204,PI576337,3,53,150
GMS_MN2025_116009,IRAT204,PI576337,4,53,148
GMS_MN2025_117008,IRAT204,PI656026,1,53,135
GMS_MN2025_117008,IRAT204,PI656026,2,53,147
GMS_MN2025_117008,IRAT204,PI656026,3,53,143
GMS_MN2025_117008,IRAT204,PI656026,4,53,139
GMS_MN2025_117013,IRAT204,PI656026,1,56,129
GMS_MN2025_117013,IRAT204,PI656026,2,56,138
GMS_MN2025_117013,IRAT204,PI656026,3,56,131
GMS_MN2025_117013,IRAT204,PI656026,4,56,126
GMS_MN2025_117014,Mota Maradi,PI656005,1,70,256
GMS_MN2025_117014,Mota Maradi,PI656005,2,70,288
GMS_MN2025_117014,Mota Maradi,PI656005,3,70,285
GMS_MN2025_117014,Mota Maradi,PI656005,4,70,286
GMS_MN2025_117015,IRAT204,PI533949,1,59,196
GMS_MN2025_117015,IRAT204,PI533949,2,59,187
GMS_MN2025_117015,IRAT204,PI533949,3,59,253
GMS_MN2025_117015,IRAT204,PI533949,4,59,258
GMS_MN2025_117022,IRAT204,PI576339,1,59,205
GMS_MN2025_117022,IRAT204,PI576339,2,59,211
GMS_MN2025_117022,IRAT204,PI576339,3,59,185
GMS_MN2025_117022,IRAT204,PI576339,4,59,212
GMS_MN2025_117023,CSM-63,PI656082,1,59,355
GMS_MN2025_117023,CSM-63,PI656082,2,59,374
GMS_MN2025_117023,CSM-63,PI656082,3,59,358
GMS_MN2025_117023,CSM-63,PI656082,4,59,345
GMS_MN2025_117025,Mota Maradi,PI595745,1,53,235
GMS_MN2025_117025,Mota Maradi,PI595745,2,53,281
GMS_MN2025_117025,Mota Maradi,PI595745,3,53,268
GMS_MN2025_117025,Mota Maradi,PI595745,4,53,266
GMS_MN2025_117026,Macia,PI24969,1,56,105
GMS_MN2025_117026,Macia,PI24969,2,56,93
GMS_MN2025_117026,Macia,PI24969,3,56,93
GMS_MN2025_117026,Macia,PI24969,4,56,92
GMS_MN2025_117028,IRAT204,PI656101,1,50,127
GMS_MN2025_117028,IRAT204,PI656101,2,50,151
GMS_MN2025_117028,IRAT204,PI656101,3,50,119
GMS_MN2025_117028,IRAT204,PI656101,4,50,117
GMS_MN2025_117032,Mota Maradi,PI576387,1,53,251
GMS_MN2025_117032,Mota Maradi,PI576387,2,53,263
GMS_MN2025_117032,Mota Maradi,PI576387,3,53,260
GMS_MN2025_117032,Mota Maradi,PI576387,4,53,233
GMS_MN2025_117033,IRAT204,PI655975,1,53,154
GMS_MN2025_117033,IRAT204,PI655975,2,53,180
GMS_MN2025_117033,IRAT204,PI655975,3,53,162
GMS_MN2025_117033,IRAT204,PI655975,4,53,151
GMS_MN2025_117035,Mota Maradi,PI576387,1,66,270
GMS_MN2025_117035,Mota Maradi,PI576387,2,66,255
GMS_MN2025_117035,Mota Maradi,PI576387,3,66,258
GMS_MN2025_117035,Mota Maradi,PI576387,4,66,255
GMS_MN2025_117036,IRAT204,PI533949,1,50,165
GMS_MN2025_117036,IRAT204,PI533949,2,50,155
GMS_MN2025_117036,IRAT204,PI533949,3,50,145
GMS_MN2025_117036,IRAT204,PI533949,4,50,139
GMS_MN2025_117037,Mota Maradi,PI576387,1,53,246
GMS_MN2025_117037,Mota Maradi,PI576387,2,53,230
GMS_MN2025_117037,Mota Maradi,PI576387,3,53,245
GMS_MN2025_117037,Mota Maradi,PI576387,4,53,233
GMS_MN2025_117039,CSM-63,PI595739,1,66,384
GMS_MN2025_117039,CSM-63,PI595739,2,66,340
GMS_MN2025_117039,CSM-63,PI595739,3,66,350
GMS_MN2025_117039,CSM-63,PI595739,4,66,330
GMS_MN2025_118042,Mota Maradi,PI597945,1,54,320
GMS_MN2025_118042,Mota Maradi,PI597945,2,54,327
GMS_MN2025_118042,Mota Maradi,PI597945,3,54,297
GMS_MN2025_118042,Mota Maradi,PI597945,4,54,272
GMS_MN2025_118041,IRAT204,PI641836,1,53,178
GMS_MN2025_118041,IRAT204,PI641836,2,53,195
GMS_MN2025_118041,IRAT204,PI641836,3,53,182
GMS_MN2025_118041,IRAT204,PI641836,4,53,167
GMS_MN2025_118039,CSM-63,PI534127,1,53,324
GMS_MN2025_118039,CSM-63,PI534127,2,53,303
GMS_MN2025_118039,CSM-63,PI534127,3,53,300
GMS_MN2025_118039,CSM-63,PI534127,4,53,262
GMS_MN2025_118038,IRAT204,PI595720,1,50,192
GMS_MN2025_118038,IRAT204,PI595720,2,50,209
GMS_MN2025_118038,IRAT204,PI595720,3,50,188
GMS_MN2025_118038,IRAT204,PI595720,4,50,191
GMS_MN2025_118035,Mota Maradi,PI576387,1,53,254
GMS_MN2025_118035,Mota Maradi,PI576387,2,53,256
GMS_MN2025_118035,Mota Maradi,PI576387,3,53,222
GMS_MN2025_118035,Mota Maradi,PI576387,4,53,219
GMS_MN2025_118034,IRAT204,PI576332,1,53,202
GMS_MN2025_118034,IRAT204,PI576332,2,53,228
GMS_MN2025_118034,IRAT204,PI576332,3,53,215
GMS_MN2025_118034,IRAT204,PI576332,4,53,225
GMS_MN2025_118031,IRAT204,PI533866,1,53,322
GMS_MN2025_118031,IRAT204,PI533866,2,53,276
GMS_MN2025_118031,IRAT204,PI533866,3,53,326
GMS_MN2025_118031,IRAT204,PI533866,4,53,291
